ID,Binomial,Replicate,Citation,Class,Order,Family,Genus,Species,Subspecies,Authority,Common_name,Location,Country,All_countries,Region,IPBES_region,IPBES_subregion,Latitude,Longitude,Specific_location,System,T_realm,T_biome,FW_realm,FW_biome,M_realm,M_ocean,M_biome,Migratory_fw_fish,Units,Method,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
200110,Synodus_foetens,0,"Cartagena, Beatriz Fernanda Chinchilla, Mauricio Hostim-Silva, and Henry Louis Spach. ""Distribuição espacial da ictiofauna demersal no Saco dos Limões (Baía Sul, Florianópolis, SC)."" Bioikos-Título não-corrente 25.2 (2011)",Actinopteri,Aulopiformes,Synodontidae,Synodus,foetens,,,Inshore lizardfish,"Saco dos Limoes, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,,,-27.632815,-48.540763,1,Marine,,,,,Atlantic tropical and subtropical,South Atlantic Ocean,,0,individuals,bottom trawling surveys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,104,,,,,,,,,,,,,,,,,,
200111,Lagocephalus_laevigatus,0,"Cartagena, Beatriz Fernanda Chinchilla, Mauricio Hostim-Silva, and Henry Louis Spach. ""Distribuição espacial da ictiofauna demersal no Saco dos Limões (Baía Sul, Florianópolis, SC)."" Bioikos-Título não-corrente 25.2 (2011)",Actinopteri,Tetraodontiformes,Tetraodontidae,Lagocephalus,laevigatus,,,Smooth puffer,"Saco dos Limoes, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,,,-27.632815,-48.540763,1,Marine,,,,,Atlantic tropical and subtropical,South Atlantic Ocean,,0,individuals,bottom trawling surveys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,48,,,,,,,,,,,,,,,,,,
200112,Sphoeroides_greeleyi,0,"Cartagena, Beatriz Fernanda Chinchilla, Mauricio Hostim-Silva, and Henry Louis Spach. ""Distribuição espacial da ictiofauna demersal no Saco dos Limões (Baía Sul, Florianópolis, SC)."" Bioikos-Título não-corrente 25.2 (2011)",Actinopteri,Tetraodontiformes,Tetraodontidae,Sphoeroides,greeleyi,,,Green puffer,"Saco dos Limoes, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,,,-27.632815,-48.540763,1,Marine,,,,,Atlantic tropical and subtropical,South Atlantic Ocean,,0,individuals,bottom trawling surveys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,69,,,,,,,,,,,,,,,,,,
200113,Sphoeroides_pachygaster,0,"Cartagena, Beatriz Fernanda Chinchilla, Mauricio Hostim-Silva, and Henry Louis Spach. ""Distribuição espacial da ictiofauna demersal no Saco dos Limões (Baía Sul, Florianópolis, SC)."" Bioikos-Título não-corrente 25.2 (2011)",Actinopteri,Tetraodontiformes,Tetraodontidae,Sphoeroides,pachygaster,,,Blunthead puffer,"Saco dos Limoes, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,,,-27.632815,-48.540763,1,Marine,,,,,Atlantic tropical and subtropical,South Atlantic Ocean,,0,individuals,bottom trawling surveys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,
200114,Sphoeroides_spengleri,0,"Cartagena, Beatriz Fernanda Chinchilla, Mauricio Hostim-Silva, and Henry Louis Spach. ""Distribuição espacial da ictiofauna demersal no Saco dos Limões (Baía Sul, Florianópolis, SC)."" Bioikos-Título não-corrente 25.2 (2011)",Actinopteri,Tetraodontiformes,Tetraodontidae,Sphoeroides,spengleri,,,Bandtail puffer,"Saco dos Limoes, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,,,-27.632815,-48.540763,1,Marine,,,,,Atlantic tropical and subtropical,South Atlantic Ocean,,0,individuals,bottom trawling surveys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,36,,,,,,,,,,,,,,,,,,
200115,Sphoeroides_testudineus,0,"Cartagena, Beatriz Fernanda Chinchilla, Mauricio Hostim-Silva, and Henry Louis Spach. ""Distribuição espacial da ictiofauna demersal no Saco dos Limões (Baía Sul, Florianópolis, SC)."" Bioikos-Título não-corrente 25.2 (2011)",Actinopteri,Tetraodontiformes,Tetraodontidae,Sphoeroides,testudineus,,,Checkered puffer,"Saco dos Limoes, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,,,-27.632815,-48.540763,1,Marine,,,,,Atlantic tropical and subtropical,South Atlantic Ocean,,0,individuals,bottom trawling surveys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,255,,,,,,,,,,,,,,,,,,
200116,Trichiurus_lepturus,0,"Cartagena, Beatriz Fernanda Chinchilla, Mauricio Hostim-Silva, and Henry Louis Spach. ""Distribuição espacial da ictiofauna demersal no Saco dos Limões (Baía Sul, Florianópolis, SC)."" Bioikos-Título não-corrente 25.2 (2011)",Actinopteri,Scombriformes,Trichiuridae,Trichiurus,lepturus,,,Largehead hairtail,"Saco dos Limoes, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,,,-27.632815,-48.540763,1,Marine,,,,,Atlantic tropical and subtropical,South Atlantic Ocean,,0,individuals,bottom trawling surveys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,8,,,,,,,,,,,,,,,,,,
200117,Prionotus_punctatus,0,"Cartagena, Beatriz Fernanda Chinchilla, Mauricio Hostim-Silva, and Henry Louis Spach. ""Distribuição espacial da ictiofauna demersal no Saco dos Limões (Baía Sul, Florianópolis, SC)."" Bioikos-Título não-corrente 25.2 (2011)",Actinopteri,Perciformes,Triglidae,Prionotus,punctatus,,,Bluewing searobin,"Saco dos Limoes, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,,,-27.632815,-48.540763,1,Marine,,,,,Atlantic tropical and subtropical,South Atlantic Ocean,,0,individuals,bottom trawling surveys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,152,,,,,,,,,,,,,,,,,,
200118,Athene_cunicularia,0,"dos Santos Moraes, Valéria, Nelson Novaes Pedroso-Jr, and Débora Leal C. Bandeira. ""Aspectos ecológicos da coruja-buraqueira (speotyto cunicularia) agregados a uma análise sócio-econômica visando a conservação de dunas costeiras em Pontal do Sul, PR."" Bioikos-Título não-corrente 18.2 (2004).",Aves,Strigiformes,Strigidae,Athene,cunicularia,,,Burrowing owl,"Pontal do Sul, Parana",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-25.53333333,-40.11666667,1,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,9,,,,,,,,,,,,,,,,,,,,,,,,
200178,Ardea_alba,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Pelecaniformes,Ardeidae,Ardea,alba,,,Great white egret,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834,41,,,,,,,,,,,,,,,,,,,,,,
200179,Egretta_thula,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Pelecaniformes,Ardeidae,Egretta,thula,,,Snowy egret,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,818,,,,,,,,,,,,,,,,,,,,,,
200180,Ardea_cocoi,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Pelecaniformes,Ardeidae,Ardea,cocoi,,,Cocoi heron,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4,,,,,,,,,,,,,,,,,,,,,,
200181,Butorides_striata,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Pelecaniformes,Ardeidae,Butorides,striata,,,Green-backed heron,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,
200182,Tigrisoma_lineatum,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Pelecaniformes,Ardeidae,Tigrisoma,lineatum,,,Rufescent tiger heron,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,,,,,,
200183,Nannopterum_brasilianus,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Suliformes,Phalacrocoracidae,Nannopterum,brasilianus,,,Neotropical cormorant,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,385,,,,,,,,,,,,,,,,,,,,,,
200184,Gallinula_chloropus,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Gruiformes,Rallidae,Gallinula,chloropus,,,Common moorhen,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,30,,,,,,,,,,,,,,,,,,,,,,
200185,Porphyrio_martinicus,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Gruiformes,Rallidae,Porphyrio,martinicus,,,Purple gallinule,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
200186,Dendrocygna_viduata,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Anseriformes,Anatidae,Dendrocygna,viduata,,,White-faced whistling-duck,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,,,
200187,Amazonetta_brasiliensis,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Anseriformes,Anatidae,Amazonetta,brasiliensis,,,Brazilian teal,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,
200188,Dendrocygna_autumnalis,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Anseriformes,Anatidae,Dendrocygna,autumnalis,,,Black-bellied whistling-duck,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
200189,Jacana_jacana,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Charadriiformes,Jacanidae,Jacana,jacana,,,Wattled jacana,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,21,,,,,,,,,,,,,,,,,,,,,,
200190,Vanellus_chilensis,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Charadriiformes,Charadriidae,Vanellus,chilensis,,,Southern lapwing,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,
200191,Megaceryle_torquata,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Coraciiformes,Alcedinidae,Megaceryle,torquata,,,Ringed kingfisher,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,
200192,Rynchops_niger,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Charadriiformes,Laridae,Rynchops,niger,,,Black skimmer,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
200193,Columba_livia,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Columbiformes,Columbidae,Columba,livia,,,Rock dove,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,,,,,,,,,,,,,,,,,,,,,,
200194,Crotophaga_ani,0,"Ishikawa-Ferreira, L., F. B. Ribeiro-Neto, and J. C. Höfling. ""Avifauna aquática do reservatório de Salto Grande e Varjão de Paulínia, bacias do rio Piracicaba, SP, Brasil: espécies principais e variação temporal."" Bioikos 13 (1999): 7-18.",Aves,Cuculiformes,Cuculidae,Crotophaga,ani,,,Smooth-billed ani,Salto Grande Reservoir,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-22.90416667,-49.99805556,1,Freshwater,,,Neotropical,,,,,0,individuals,direct observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,
200196,Saguinus_ursulus,0,"Buss, Gerson, et al. ""Abundância e densidade de primatas na Reserva Biológica do Gurupi, Maranhão, Brasil/Abundance and primate density in Gurupi Biological Reserve, Maranhão, Brazil."" Biodiversidade Brasileira-BioBrasil 2 (2017): 47-57.",Mammalia,Primates,Cebidae,Saguinus,ursulus,,,Black tamarin,Reserva Biol¥gica do Gurupi,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-3.416666667,-46.75,1,Terrestrial,Neotropical,,,,,,,0,individuals,line transect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,32,,,,,,,
200197,Sapajus_apella,0,"Buss, Gerson, et al. ""Abundância e densidade de primatas na Reserva Biológica do Gurupi, Maranhão, Brasil/Abundance and primate density in Gurupi Biological Reserve, Maranhão, Brazil."" Biodiversidade Brasileira-BioBrasil 2 (2017): 47-57.",Mammalia,Primates,Cebidae,Sapajus,apella,,,Black-capped capuchin,Reserva Biol¥gica do Gurupi,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-3.416666667,-46.75,1,Terrestrial,Neotropical,,,,,,,0,individuals,line transect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,29,,,,,,,
200198,Alouatta_belzebul,0,"Buss, Gerson, et al. ""Abundância e densidade de primatas na Reserva Biológica do Gurupi, Maranhão, Brasil/Abundance and primate density in Gurupi Biological Reserve, Maranhão, Brazil."" Biodiversidade Brasileira-BioBrasil 2 (2017): 47-57.",Mammalia,Primates,Atelidae,Alouatta,belzebul,,,Red-handed howler,Reserva Biol¥gica do Gurupi,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-3.416666667,-46.75,1,Terrestrial,Neotropical,,,,,,,0,individuals,line transect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,23,,,,,,,
200199,Chiropotes_satanas,0,"Buss, Gerson, et al. ""Abundância e densidade de primatas na Reserva Biológica do Gurupi, Maranhão, Brasil/Abundance and primate density in Gurupi Biological Reserve, Maranhão, Brazil."" Biodiversidade Brasileira-BioBrasil 2 (2017): 47-57.",Mammalia,Primates,Pitheciidae,Chiropotes,satanas,,,Black bearded saki,Reserva Biol¥gica do Gurupi,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-3.416666667,-46.75,1,Terrestrial,Neotropical,,,,,,,0,individuals,line transect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,9,,,,,,,
200200,Cebus_kaapori,0,"Buss, Gerson, et al. ""Abundância e densidade de primatas na Reserva Biológica do Gurupi, Maranhão, Brasil/Abundance and primate density in Gurupi Biological Reserve, Maranhão, Brazil."" Biodiversidade Brasileira-BioBrasil 2 (2017): 47-57.",Mammalia,Primates,Cebidae,Cebus,kaapori,,,Kaapori capuchin,Reserva Biol¥gica do Gurupi,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-3.416666667,-46.75,1,Terrestrial,Neotropical,,,,,,,0,individuals,line transect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
200201,Aotus_azarae,0,"Buss, Gerson, et al. ""Abundância e densidade de primatas na Reserva Biológica do Gurupi, Maranhão, Brasil/Abundance and primate density in Gurupi Biological Reserve, Maranhão, Brazil."" Biodiversidade Brasileira-BioBrasil 2 (2017): 47-57.",Mammalia,Primates,Aotidae,Aotus,azarae,,,Azara’s night monkey,Reserva Biol¥gica do Gurupi,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-3.416666667,-46.75,1,Terrestrial,Neotropical,,,,,,,0,individuals,line transect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
200202,Saimiri_collinsi,0,"Buss, Gerson, et al. ""Abundância e densidade de primatas na Reserva Biológica do Gurupi, Maranhão, Brasil/Abundance and primate density in Gurupi Biological Reserve, Maranhão, Brazil."" Biodiversidade Brasileira-BioBrasil 2 (2017): 47-57.",Mammalia,Primates,Cebidae,Saimiri,collinsi,,,Collins' squirrel monkey,Reserva Biol¥gica do Gurupi,Brazil,Brazil,Latin America and Caribbean,Americas,South America,-3.416666667,-46.75,1,Terrestrial,Neotropical,,,,,,,0,individuals,line transect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
200203,Hirundichthys_affinis,0,"Oliveira, Mônica Rocha, et al. ""Caracterização da produção do peixe-voador, Hirundichthys affinis em Caiçara do Norte, Rio Grande do Norte, Brasil: durante 1993 a 2010."" Biota Amazônia (Biote Amazonie, Biota Amazonia, Amazonian Biota) 3.2 (2013): 23-32.",Actinopteri,Beloniformes,Exocoetidae,Hirundichthys,affinis,,,Fourwing flyingfish,"Cai?ara do Norte, Rio Grande do Norte",Brazil,Brazil,Latin America and Caribbean,,,-5.05,-36.03333333,1,Marine,,,,,Atlantic tropical and subtropical,South Atlantic Ocean,,0,individuals,fishing dock data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,288,318,368,357,505,302,158,108,399,361,650,282,627,737,543,574,291,,,,,,,,,,
200204,Coryphaena_hippurus,0,"Oliveira, Mônica Rocha, et al. ""Caracterização da produção do peixe-voador, Hirundichthys affinis em Caiçara do Norte, Rio Grande do Norte, Brasil: durante 1993 a 2010."" Biota Amazônia (Biote Amazonie, Biota Amazonia, Amazonian Biota) 3.2 (2013): 23-32.",Actinopteri,Perciformes,Coryphaenidae,Coryphaena,hippurus,,,Common dolphinfish,"Cai?ara do Norte, Rio Grande do Norte",Brazil,Brazil,Latin America and Caribbean,,,-5.05,-36.03333333,1,Marine,,,,,Atlantic tropical and subtropical,South Atlantic Ocean,,0,individuals,fishing dock data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,45,147,81,106,130,149,111,107,164,78,112,127,144,213,122,122,189,,,,,,,,,,
200217,Odontophrynus_carvalhoi,0,"da Costa, F., do Nascimento, F. A. C., de Melo, M., & dos Santos, E. M. (2017). Aspectos de vida de Odontophrynus carvalhoi Savage & Cei, 1965 (Amphibia, Anura, Odontophrynidae) em um brejo de altitude no Nordeste brasileiro. Boletim do Museu de Biologia Mello LeitÊo, 39, 95-115.",Amphibia,Anura,Odontophrynidae,Odontophrynus,carvalhoi,,,Carvalho's escuerzo,"Caf? do Brejo. Triunfo, Pernambuco, Brazil",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-7.838055556,-38.10166667,1,Terrestrial,Neotropical,,,,,,,0,individuals,auditory and visual search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12,,,,,,,,
